Time,FA,FB,FC,h,x,v
25.08,58.563,50,99.824,0.99648,0.4989,0.5
25.09,58.563,50,99.833,0.99666,0.49899,0.5
25.1,58.017,50,99.841,0.99683,0.49908,0.5
25.11,58.017,50,99.85,0.99699,0.49916,0.5
25.12,58.017,50,99.858,0.99716,0.49925,0.5
25.13,58.017,50,99.866,0.99732,0.49933,0.5
25.14,58.017,50,99.874,0.99748,0.49941,0.5
25.15,58.017,50,99.882,0.99765,0.49949,0.5
25.16,58.017,50,99.89,0.99781,0.49957,0.5
25.17,58.017,50,99.899,0.99797,0.49965,0.5
25.18,58.017,50,99.907,0.99813,0.49974,0.5
25.19,58.017,50,99.915,0.9983,0.49982,0.5
25.2,49.55,50,99.923,0.99846,0.4999,0.5
25.21,49.55,50,99.922,0.99845,0.49989,0.5
25.22,49.55,50,99.922,0.99844,0.49989,0.5
25.23,49.55,50,99.922,0.99844,0.49988,0.5
25.24,49.55,50,99.921,0.99843,0.49988,0.5
25.25,49.55,50,99.921,0.99842,0.49988,0.5
25.26,49.55,50,99.921,0.99841,0.49987,0.5
25.27,49.55,50,99.92,0.99841,0.49987,0.5
25.28,49.55,50,99.92,0.9984,0.49986,0.5
25.29,49.55,50,99.92,0.99839,0.49986,0.5
25.3,56.131,50,99.919,0.99838,0.49985,0.5
25.31,56.131,50,99.925,0.99851,0.49992,0.5
25.32,56.131,50,99.932,0.99863,0.49998,0.5
25.33,56.131,50,99.938,0.99876,0.50004,0.5
25.34,56.131,50,99.944,0.99888,0.5001,0.5
25.35,56.131,50,99.95,0.999,0.50016,0.5
25.36,56.131,50,99.956,0.99913,0.50022,0.5
25.37,56.131,50,99.963,0.99925,0.50028,0.5
25.38,56.131,50,99.969,0.99937,0.50034,0.5
25.39,56.131,50,99.975,0.9995,0.5004,0.5
25.4,51.208,50,99.981,0.99962,0.50047,0.5
25.41,51.208,50,99.982,0.99965,0.50048,0.5
25.42,51.208,50,99.983,0.99967,0.50049,0.5
25.43,51.208,50,99.985,0.99969,0.5005,0.5
25.44,51.208,50,99.986,0.99972,0.50051,0.5
25.45,51.208,50,99.987,0.99974,0.50052,0.5
25.46,51.208,50,99.988,0.99977,0.50053,0.5
25.47,51.208,50,99.99,0.99979,0.50054,0.5
25.48,51.208,50,99.991,0.99982,0.50055,0.5
25.49,51.208,50,99.992,0.99984,0.50056,0.5
25.5,49.059,50,99.993,0.99986,0.50058,0.5
25.51,49.059,50,99.992,0.99985,0.50056,0.5
25.52,49.059,50,99.991,0.99983,0.50055,0.5
25.53,49.059,50,99.99,0.99981,0.50054,0.5
25.54,49.059,50,99.99,0.99979,0.50053,0.5
25.55,49.059,50,99.989,0.99977,0.50052,0.5
25.56,49.059,50,99.988,0.99975,0.50051,0.5
25.57,49.059,50,99.987,0.99973,0.5005,0.5
25.58,49.059,50,99.986,0.99972,0.50049,0.5
25.59,49.059,50,99.985,0.9997,0.50048,0.5
25.6,49.08,50,99.984,0.99968,0.50047,0.5
25.61,49.08,50,99.983,0.99966,0.50046,0.5
25.62,49.08,50,99.982,0.99964,0.50045,0.5
25.63,49.08,50,99.981,0.99962,0.50044,0.5
25.64,49.08,50,99.98,0.99961,0.50043,0.5
25.65,49.08,50,99.979,0.99959,0.50042,0.5
25.66,49.08,50,99.979,0.99957,0.50041,0.5
25.67,49.08,50,99.978,0.99955,0.5004,0.5
25.68,49.08,50,99.977,0.99953,0.50039,0.5
25.69,49.08,50,99.976,0.99952,0.50038,0.5
25.7,49.786,50,99.975,0.9995,0.50037,0.5
25.71,49.786,50,99.975,0.9995,0.50037,0.5
25.72,49.786,50,99.975,0.99949,0.50036,0.5
25.73,49.786,50,99.974,0.99949,0.50036,0.5
25.74,49.786,50,99.974,0.99948,0.50036,0.5
25.75,49.786,50,99.974,0.99948,0.50036,0.5
25.76,49.786,50,99.974,0.99948,0.50035,0.5
25.77,49.786,50,99.974,0.99947,0.50035,0.5
25.78,49.786,50,99.973,0.99947,0.50035,0.5
25.79,49.786,50,99.973,0.99946,0.50034,0.5
25.8,45.727,50,99.973,0.99946,0.50034,0.5
25.81,45.727,50,99.969,0.99938,0.5003,0.5
25.82,45.727,50,99.965,0.99929,0.50026,0.5
25.83,45.727,50,99.96,0.99921,0.50021,0.5
25.84,45.727,50,99.956,0.99912,0.50017,0.5
25.85,45.727,50,99.952,0.99904,0.50013,0.5
25.86,45.727,50,99.948,0.99895,0.50008,0.5
25.87,45.727,50,99.943,0.99887,0.50004,0.5
25.88,45.727,50,99.939,0.99878,0.5,0.5
25.89,45.727,50,99.935,0.9987,0.49995,0.5
25.9,54.105,50,99.931,0.99862,0.49991,0.5
25.91,54.105,50,99.935,0.9987,0.49995,0.5
25.92,54.105,50,99.939,0.99878,0.49999,0.5
25.93,54.105,50,99.943,0.99887,0.50003,0.5
25.94,54.105,50,99.947,0.99895,0.50008,0.5
25.95,54.105,50,99.952,0.99903,0.50012,0.5
25.96,54.105,50,99.956,0.99912,0.50016,0.5
25.97,54.105,50,99.96,0.9992,0.5002,0.5
25.98,54.105,50,99.964,0.99928,0.50024,0.5
25.99,54.105,50,99.968,0.99936,0.50028,0.5
26,54.383,50,99.972,0.99945,0.50032,0.5
26.01,54.383,50,99.977,0.99954,0.50036,0.5
26.02,54.383,50,99.981,0.99962,0.50041,0.5
26.03,54.383,50,99.986,0.99971,0.50045,0.5
26.04,54.383,50,99.99,0.9998,0.50049,0.5
26.05,54.383,50,99.994,0.99989,0.50054,0.5
26.06,54.383,50,99.999,0.99997,0.50058,0.5
26.07,54.383,50,100,1.0001,0.50062,0.5
26.08,54.383,50,100.01,1.0002,0.50066,0.5
26.09,54.383,50,100.01,1.0002,0.50071,0.5
26.1,43.101,50,100.02,1.0003,0.50075,0.5
26.11,43.101,50,100.01,1.0002,0.50068,0.5
26.12,43.101,50,100,1,0.50061,0.5
26.13,43.101,50,99.996,0.99991,0.50054,0.5
26.14,43.101,50,99.989,0.99977,0.50047,0.5
26.15,43.101,50,99.982,0.99963,0.5004,0.5
26.16,43.101,50,99.975,0.9995,0.50033,0.5
26.17,43.101,50,99.968,0.99936,0.50026,0.5
26.18,43.101,50,99.961,0.99922,0.50019,0.5
26.19,43.101,50,99.954,0.99909,0.50012,0.5
26.2,48.94,50,99.947,0.99895,0.50005,0.5
26.21,48.94,50,99.946,0.99893,0.50004,0.5
26.22,48.94,50,99.945,0.99891,0.50003,0.5
26.23,48.94,50,99.944,0.99889,0.50002,0.5
26.24,48.94,50,99.943,0.99887,0.50001,0.5
26.25,48.94,50,99.942,0.99885,0.5,0.5
26.26,48.94,50,99.941,0.99883,0.49999,0.5
26.27,48.94,50,99.94,0.99881,0.49997,0.5
26.28,48.94,50,99.939,0.99879,0.49996,0.5
26.29,48.94,50,99.938,0.99877,0.49995,0.5
26.3,45.55,50,99.937,0.99875,0.49994,0.5
26.31,45.55,50,99.933,0.99866,0.4999,0.5
26.32,45.55,50,99.929,0.99857,0.49985,0.5
26.33,45.55,50,99.924,0.99848,0.49981,0.5
26.34,45.55,50,99.92,0.9984,0.49977,0.5
26.35,45.55,50,99.915,0.99831,0.49972,0.5
26.36,45.55,50,99.911,0.99822,0.49968,0.5
26.37,45.55,50,99.907,0.99814,0.49963,0.5
26.38,45.55,50,99.902,0.99805,0.49959,0.5
26.39,45.55,50,99.898,0.99796,0.49955,0.5
26.4,56.574,50,99.894,0.99787,0.4995,0.5
26.41,56.574,50,99.9,0.99801,0.49957,0.5
26.42,56.574,50,99.907,0.99814,0.49964,0.5
26.43,56.574,50,99.914,0.99827,0.4997,0.5
26.44,56.574,50,99.92,0.99841,0.49977,0.5
26.45,56.574,50,99.927,0.99854,0.49984,0.5
26.46,56.574,50,99.934,0.99867,0.4999,0.5
26.47,56.574,50,99.94,0.99881,0.49997,0.5
26.48,56.574,50,99.947,0.99894,0.50003,0.5
26.49,56.574,50,99.954,0.99907,0.5001,0.5
26.5,45.517,50,99.96,0.9992,0.50017,0.5
26.51,45.517,50,99.956,0.99912,0.50012,0.5
26.52,45.517,50,99.951,0.99903,0.50007,0.5
26.53,45.517,50,99.947,0.99894,0.50003,0.5
26.54,45.517,50,99.942,0.99885,0.49998,0.5
26.55,45.517,50,99.938,0.99876,0.49994,0.5
26.56,45.517,50,99.934,0.99867,0.4999,0.5
26.57,45.517,50,99.929,0.99858,0.49985,0.5
26.58,45.517,50,99.925,0.9985,0.49981,0.5
26.59,45.517,50,99.92,0.99841,0.49976,0.5
26.6,43.769,50,99.916,0.99832,0.49972,0.5
26.61,43.769,50,99.91,0.9982,0.49966,0.5
26.62,43.769,50,99.904,0.99807,0.49959,0.5
26.63,43.769,50,99.898,0.99795,0.49953,0.5
26.64,43.769,50,99.891,0.99783,0.49947,0.5
26.65,43.769,50,99.885,0.99771,0.49941,0.5
26.66,43.769,50,99.879,0.99758,0.49935,0.5
26.67,43.769,50,99.873,0.99746,0.49929,0.5
26.68,43.769,50,99.867,0.99734,0.49922,0.5
26.69,43.769,50,99.861,0.99722,0.49916,0.5
26.7,44.973,50,99.855,0.9971,0.4991,0.5
26.71,44.973,50,99.85,0.997,0.49905,0.5
26.72,44.973,50,99.845,0.9969,0.49901,0.5
26.73,44.973,50,99.84,0.9968,0.49896,0.5
26.74,44.973,50,99.835,0.99671,0.49891,0.5
26.75,44.973,50,99.83,0.99661,0.49886,0.5
26.76,44.973,50,99.825,0.99651,0.49881,0.5
26.77,44.973,50,99.821,0.99641,0.49876,0.5
26.78,44.973,50,99.816,0.99632,0.49872,0.5
26.79,44.973,50,99.811,0.99622,0.49867,0.5
26.8,50.171,50,99.806,0.99612,0.49862,0.5
26.81,50.171,50,99.806,0.99613,0.49862,0.5
26.82,50.171,50,99.807,0.99614,0.49863,0.5
26.83,50.171,50,99.807,0.99615,0.49863,0.5
26.84,50.171,50,99.807,0.99615,0.49864,0.5
26.85,50.171,50,99.808,0.99616,0.49864,0.5
26.86,50.171,50,99.808,0.99617,0.49865,0.5
26.87,50.171,50,99.809,0.99617,0.49865,0.5
26.88,50.171,50,99.809,0.99618,0.49866,0.5
26.89,50.171,50,99.809,0.99619,0.49866,0.5
26.9,55.206,50,99.81,0.9962,0.49866,0.5
26.91,55.206,50,99.815,0.9963,0.49872,0.5
26.92,55.206,50,99.82,0.99641,0.49877,0.5
26.93,55.206,50,99.826,0.99652,0.49883,0.5
26.94,55.206,50,99.831,0.99663,0.49888,0.5
26.95,55.206,50,99.837,0.99673,0.49894,0.5
26.96,55.206,50,99.842,0.99684,0.49899,0.5
26.97,55.206,50,99.847,0.99695,0.49905,0.5
26.98,55.206,50,99.853,0.99706,0.4991,0.5
26.99,55.206,50,99.858,0.99716,0.49916,0.5
27,62.015,50,99.863,0.99727,0.49921,0.5
27.01,62.015,50,99.876,0.99751,0.49933,0.5
27.02,62.015,50,99.888,0.99776,0.49945,0.5
27.03,62.015,50,99.9,0.998,0.49958,0.5
27.04,62.015,50,99.912,0.99824,0.4997,0.5
27.05,62.015,50,99.924,0.99848,0.49982,0.5
27.06,62.015,50,99.936,0.99873,0.49994,0.5
27.07,62.015,50,99.948,0.99897,0.50006,0.5
27.08,62.015,50,99.96,0.99921,0.50018,0.5
27.09,62.015,50,99.972,0.99945,0.5003,0.5
27.1,47.886,50,99.985,0.99969,0.50042,0.5
27.11,47.886,50,99.982,0.99965,0.5004,0.5
27.12,47.886,50,99.98,0.99961,0.50037,0.5
27.13,47.886,50,99.978,0.99956,0.50035,0.5
27.14,47.886,50,99.976,0.99952,0.50033,0.5
27.15,47.886,50,99.974,0.99948,0.50031,0.5
27.16,47.886,50,99.972,0.99944,0.50029,0.5
27.17,47.886,50,99.97,0.9994,0.50027,0.5
27.18,47.886,50,99.968,0.99936,0.50024,0.5
27.19,47.886,50,99.966,0.99931,0.50022,0.5
27.2,37.033,50,99.964,0.99927,0.5002,0.5
27.21,37.033,50,99.951,0.99901,0.50007,0.5
27.22,37.033,50,99.938,0.99876,0.49994,0.5
27.23,37.033,50,99.925,0.9985,0.49981,0.5
27.24,37.033,50,99.912,0.99824,0.49968,0.5
27.25,37.033,50,99.899,0.99798,0.49955,0.5
27.26,37.033,50,99.886,0.99772,0.49942,0.5
27.27,37.033,50,99.873,0.99747,0.49929,0.5
27.28,37.033,50,99.86,0.99721,0.49916,0.5
27.29,37.033,50,99.848,0.99695,0.49904,0.5
27.3,53.238,50,99.835,0.9967,0.49891,0.5
27.31,53.238,50,99.838,0.99677,0.49894,0.5
27.32,53.238,50,99.842,0.99683,0.49898,0.5
27.33,53.238,50,99.845,0.9969,0.49901,0.5
27.34,53.238,50,99.848,0.99697,0.49905,0.5
27.35,53.238,50,99.852,0.99704,0.49908,0.5
27.36,53.238,50,99.855,0.99711,0.49912,0.5
27.37,53.238,50,99.859,0.99717,0.49915,0.5
27.38,53.238,50,99.862,0.99724,0.49918,0.5
27.39,53.238,50,99.865,0.99731,0.49922,0.5
27.4,44.191,50,99.869,0.99738,0.49925,0.5
27.41,44.191,50,99.863,0.99726,0.49919,0.5
27.42,44.191,50,99.857,0.99715,0.49914,0.5
27.43,44.191,50,99.852,0.99704,0.49908,0.5
27.44,44.191,50,99.846,0.99692,0.49903,0.5
27.45,44.191,50,99.84,0.99681,0.49897,0.5
27.46,44.191,50,99.835,0.9967,0.49891,0.5
27.47,44.191,50,99.829,0.99658,0.49886,0.5
27.48,44.191,50,99.823,0.99647,0.4988,0.5
27.49,44.191,50,99.818,0.99636,0.49874,0.5
27.5,44.468,50,99.812,0.99625,0.49869,0.5
27.51,44.468,50,99.807,0.99614,0.49863,0.5
27.52,44.468,50,99.801,0.99603,0.49858,0.5
27.53,44.468,50,99.796,0.99592,0.49853,0.5
27.54,44.468,50,99.791,0.99582,0.49848,0.5
27.55,44.468,50,99.785,0.99571,0.49842,0.5
27.56,44.468,50,99.78,0.99561,0.49837,0.5
27.57,44.468,50,99.775,0.9955,0.49832,0.5
27.58,44.468,50,99.769,0.99539,0.49827,0.5
27.59,44.468,50,99.764,0.99529,0.49821,0.5
27.6,48.423,50,99.759,0.99518,0.49816,0.5
27.61,48.423,50,99.757,0.99515,0.49815,0.5
27.62,48.423,50,99.756,0.99513,0.49814,0.5
27.63,48.423,50,99.755,0.9951,0.49813,0.5
27.64,48.423,50,99.753,0.99507,0.49811,0.5
27.65,48.423,50,99.752,0.99505,0.4981,0.5
27.66,48.423,50,99.751,0.99502,0.49809,0.5
27.67,48.423,50,99.749,0.99499,0.49808,0.5
27.68,48.423,50,99.748,0.99497,0.49806,0.5
27.69,48.423,50,99.747,0.99494,0.49805,0.5
27.7,49.358,50,99.745,0.99492,0.49804,0.5
27.71,49.358,50,99.745,0.99491,0.49804,0.5
27.72,49.358,50,99.745,0.9949,0.49804,0.5
27.73,49.358,50,99.744,0.99489,0.49803,0.5
27.74,49.358,50,99.744,0.99488,0.49803,0.5
27.75,49.358,50,99.744,0.99488,0.49803,0.5
27.76,49.358,50,99.743,0.99487,0.49803,0.5
27.77,49.358,50,99.743,0.99486,0.49802,0.5
27.78,49.358,50,99.742,0.99485,0.49802,0.5
27.79,49.358,50,99.742,0.99485,0.49802,0.5
27.8,49.649,50,99.742,0.99484,0.49802,0.5
27.81,49.649,50,99.741,0.99484,0.49802,0.5
27.82,49.649,50,99.741,0.99483,0.49802,0.5
27.83,49.649,50,99.741,0.99483,0.49802,0.5
27.84,49.649,50,99.741,0.99483,0.49802,0.5
27.85,49.649,50,99.741,0.99483,0.49802,0.5
27.86,49.649,50,99.741,0.99483,0.49802,0.5
27.87,49.649,50,99.741,0.99483,0.49802,0.5
27.88,49.649,50,99.741,0.99482,0.49802,0.5
27.89,49.649,50,99.741,0.99482,0.49802,0.5
27.9,50.818,50,99.741,0.99482,0.49802,0.5
27.91,50.818,50,99.742,0.99484,0.49803,0.5
27.92,50.818,50,99.743,0.99486,0.49804,0.5
27.93,50.818,50,99.744,0.99488,0.49806,0.5
27.94,50.818,50,99.745,0.99491,0.49807,0.5
27.95,50.818,50,99.746,0.99493,0.49808,0.5
27.96,50.818,50,99.747,0.99495,0.49809,0.5
27.97,50.818,50,99.748,0.99497,0.49811,0.5
27.98,50.818,50,99.749,0.99499,0.49812,0.5
27.99,50.818,50,99.75,0.99501,0.49813,0.5
28,45.708,50,99.751,0.99503,0.49814,0.5
28.01,45.708,50,99.747,0.99495,0.4981,0.5
28.02,45.708,50,99.743,0.99487,0.49806,0.5
28.03,45.708,50,99.739,0.99479,0.49802,0.5
28.04,45.708,50,99.735,0.99471,0.49798,0.5
28.05,45.708,50,99.731,0.99463,0.49794,0.5
28.06,45.708,50,99.727,0.99455,0.49791,0.5
28.07,45.708,50,99.723,0.99447,0.49787,0.5
28.08,45.708,50,99.719,0.99439,0.49783,0.5
28.09,45.708,50,99.715,0.99431,0.49779,0.5
28.1,50.649,50,99.711,0.99423,0.49775,0.5
28.11,50.649,50,99.712,0.99425,0.49776,0.5
28.12,50.649,50,99.713,0.99427,0.49777,0.5
28.13,50.649,50,99.714,0.99429,0.49778,0.5
28.14,50.649,50,99.715,0.9943,0.49779,0.5
28.15,50.649,50,99.716,0.99432,0.4978,0.5
28.16,50.649,50,99.717,0.99434,0.49782,0.5
28.17,50.649,50,99.718,0.99436,0.49783,0.5
28.18,50.649,50,99.719,0.99438,0.49784,0.5
28.19,50.649,50,99.719,0.9944,0.49785,0.5
28.2,46.297,50,99.72,0.99442,0.49786,0.5
28.21,46.297,50,99.717,0.99435,0.49783,0.5
28.22,46.297,50,99.714,0.99428,0.49779,0.5
28.23,46.297,50,99.71,0.99421,0.49776,0.5
28.24,46.297,50,99.707,0.99414,0.49773,0.5
28.25,46.297,50,99.703,0.99407,0.49769,0.5
28.26,46.297,50,99.7,0.99401,0.49766,0.5
28.27,46.297,50,99.696,0.99394,0.49763,0.5
28.28,46.297,50,99.693,0.99387,0.4976,0.5
28.29,46.297,50,99.69,0.9938,0.49756,0.5
28.3,48.093,50,99.686,0.99373,0.49753,0.5
28.31,48.093,50,99.685,0.9937,0.49752,0.5
28.32,48.093,50,99.683,0.99367,0.4975,0.5
28.33,48.093,50,99.681,0.99364,0.49749,0.5
28.34,48.093,50,99.68,0.99361,0.49747,0.5
28.35,48.093,50,99.678,0.99358,0.49746,0.5
28.36,48.093,50,99.677,0.99354,0.49745,0.5
28.37,48.093,50,99.675,0.99351,0.49743,0.5
28.38,48.093,50,99.673,0.99348,0.49742,0.5
28.39,48.093,50,99.672,0.99345,0.4974,0.5
28.4,46.86,50,99.67,0.99342,0.49739,0.5
28.41,46.86,50,99.667,0.99336,0.49736,0.5
28.42,46.86,50,99.665,0.9933,0.49734,0.5
28.43,46.86,50,99.662,0.99325,0.49731,0.5
28.44,46.86,50,99.659,0.99319,0.49728,0.5
28.45,46.86,50,99.656,0.99314,0.49726,0.5
28.46,46.86,50,99.653,0.99308,0.49723,0.5
28.47,46.86,50,99.651,0.99302,0.4972,0.5
28.48,46.86,50,99.648,0.99297,0.49718,0.5
28.49,46.86,50,99.645,0.99291,0.49715,0.5
28.5,63.519,50,99.642,0.99286,0.49713,0.5
28.51,63.519,50,99.656,0.99314,0.49727,0.5
28.52,63.519,50,99.67,0.99341,0.49741,0.5
28.53,63.519,50,99.684,0.99369,0.49755,0.5
28.54,63.519,50,99.698,0.99397,0.49769,0.5
28.55,63.519,50,99.712,0.99424,0.49784,0.5
28.56,63.519,50,99.726,0.99452,0.49798,0.5
28.57,63.519,50,99.739,0.99479,0.49812,0.5
28.58,63.519,50,99.753,0.99507,0.49826,0.5
28.59,63.519,50,99.767,0.99535,0.4984,0.5
28.6,44.499,50,99.781,0.99562,0.49854,0.5
28.61,44.499,50,99.775,0.99551,0.49848,0.5
28.62,44.499,50,99.77,0.99541,0.49843,0.5
28.63,44.499,50,99.765,0.9953,0.49838,0.5
28.64,44.499,50,99.76,0.9952,0.49833,0.5
28.65,44.499,50,99.754,0.99509,0.49827,0.5
28.66,44.499,50,99.749,0.99499,0.49822,0.5
28.67,44.499,50,99.744,0.99488,0.49817,0.5
28.68,44.499,50,99.739,0.99478,0.49812,0.5
28.69,44.499,50,99.733,0.99467,0.49807,0.5
28.7,55.006,50,99.728,0.99457,0.49802,0.5
28.71,55.006,50,99.733,0.99467,0.49807,0.5
28.72,55.006,50,99.739,0.99478,0.49812,0.5
28.73,55.006,50,99.744,0.99489,0.49818,0.5
28.74,55.006,50,99.749,0.99499,0.49823,0.5
28.75,55.006,50,99.754,0.9951,0.49829,0.5
28.76,55.006,50,99.76,0.9952,0.49834,0.5
28.77,55.006,50,99.765,0.99531,0.49839,0.5
28.78,55.006,50,99.77,0.99541,0.49845,0.5
28.79,55.006,50,99.776,0.99552,0.4985,0.5
28.8,50.472,50,99.781,0.99562,0.49856,0.5
28.81,50.472,50,99.781,0.99563,0.49856,0.5
28.82,50.472,50,99.782,0.99565,0.49857,0.5
28.83,50.472,50,99.783,0.99566,0.49858,0.5
28.84,50.472,50,99.784,0.99567,0.49859,0.5
28.85,50.472,50,99.784,0.99569,0.49859,0.5
28.86,50.472,50,99.785,0.9957,0.4986,0.5
28.87,50.472,50,99.786,0.99572,0.49861,0.5
28.88,50.472,50,99.786,0.99573,0.49862,0.5
28.89,50.472,50,99.787,0.99574,0.49862,0.5
28.9,51.54,50,99.788,0.99576,0.49863,0.5
28.91,51.54,50,99.789,0.99579,0.49865,0.5
28.92,51.54,50,99.791,0.99583,0.49867,0.5
28.93,51.54,50,99.793,0.99586,0.49869,0.5
28.94,51.54,50,99.795,0.9959,0.4987,0.5
28.95,51.54,50,99.796,0.99593,0.49872,0.5
28.96,51.54,50,99.798,0.99597,0.49874,0.5
28.97,51.54,50,99.8,0.996,0.49876,0.5
28.98,51.54,50,99.802,0.99604,0.49878,0.5
28.99,51.54,50,99.803,0.99607,0.49879,0.5
29,50.155,50,99.805,0.99611,0.49881,0.5
29.01,50.155,50,99.805,0.99611,0.49882,0.5
29.02,50.155,50,99.806,0.99612,0.49882,0.5
29.03,50.155,50,99.806,0.99613,0.49882,0.5
29.04,50.155,50,99.807,0.99613,0.49883,0.5
29.05,50.155,50,99.807,0.99614,0.49883,0.5
29.06,50.155,50,99.807,0.99615,0.49884,0.5
29.07,50.155,50,99.808,0.99615,0.49884,0.5
29.08,50.155,50,99.808,0.99616,0.49884,0.5
29.09,50.155,50,99.808,0.99617,0.49885,0.5
29.1,52.778,50,99.809,0.99618,0.49885,0.5
29.11,52.778,50,99.812,0.99624,0.49888,0.5
29.12,52.778,50,99.815,0.99629,0.49891,0.5
29.13,52.778,50,99.818,0.99635,0.49894,0.5
29.14,52.778,50,99.82,0.99641,0.49897,0.5
29.15,52.778,50,99.823,0.99647,0.499,0.5
29.16,52.778,50,99.826,0.99653,0.49903,0.5
29.17,52.778,50,99.829,0.99659,0.49906,0.5
29.18,52.778,50,99.832,0.99665,0.49909,0.5
29.19,52.778,50,99.835,0.99671,0.49912,0.5
29.2,42.654,50,99.838,0.99677,0.49915,0.5
29.21,42.654,50,99.831,0.99662,0.49908,0.5
29.22,42.654,50,99.824,0.99648,0.49901,0.5
29.23,42.654,50,99.817,0.99634,0.49893,0.5
29.24,42.654,50,99.809,0.99619,0.49886,0.5
29.25,42.654,50,99.802,0.99605,0.49879,0.5
29.26,42.654,50,99.795,0.99591,0.49872,0.5
29.27,42.654,50,99.788,0.99576,0.49865,0.5
29.28,42.654,50,99.781,0.99562,0.49858,0.5
29.29,42.654,50,99.774,0.99548,0.49851,0.5
29.3,46.465,50,99.767,0.99534,0.49844,0.5
29.31,46.465,50,99.763,0.99527,0.4984,0.5
29.32,46.465,50,99.76,0.9952,0.49837,0.5
29.33,46.465,50,99.757,0.99514,0.49834,0.5
29.34,46.465,50,99.753,0.99507,0.49831,0.5
29.35,46.465,50,99.75,0.99501,0.49827,0.5
29.36,46.465,50,99.747,0.99494,0.49824,0.5
29.37,46.465,50,99.743,0.99488,0.49821,0.5
29.38,46.465,50,99.74,0.99481,0.49818,0.5
29.39,46.465,50,99.737,0.99474,0.49815,0.5
29.4,48.382,50,99.734,0.99468,0.49811,0.5
29.41,48.382,50,99.732,0.99465,0.4981,0.5
29.42,48.382,50,99.731,0.99463,0.49809,0.5
29.43,48.382,50,99.73,0.9946,0.49808,0.5
29.44,48.382,50,99.728,0.99457,0.49806,0.5
29.45,48.382,50,99.727,0.99454,0.49805,0.5
29.46,48.382,50,99.725,0.99452,0.49804,0.5
29.47,48.382,50,99.724,0.99449,0.49803,0.5
29.48,48.382,50,99.723,0.99446,0.49801,0.5
29.49,48.382,50,99.721,0.99444,0.498,0.5
29.5,48.162,50,99.72,0.99441,0.49799,0.5
29.51,48.162,50,99.719,0.99438,0.49797,0.5
29.52,48.162,50,99.717,0.99435,0.49796,0.5
29.53,48.162,50,99.715,0.99432,0.49795,0.5
29.54,48.162,50,99.714,0.99429,0.49793,0.5
29.55,48.162,50,99.712,0.99425,0.49792,0.5
29.56,48.162,50,99.711,0.99422,0.4979,0.5
29.57,48.162,50,99.709,0.99419,0.49789,0.5
29.58,48.162,50,99.708,0.99416,0.49787,0.5
29.59,48.162,50,99.706,0.99413,0.49786,0.5
29.6,51.413,50,99.705,0.9941,0.49784,0.5
29.61,51.413,50,99.706,0.99413,0.49786,0.5
29.62,51.413,50,99.708,0.99417,0.49788,0.5
29.63,51.413,50,99.71,0.9942,0.4979,0.5
29.64,51.413,50,99.711,0.99424,0.49792,0.5
29.65,51.413,50,99.713,0.99427,0.49794,0.5
29.66,51.413,50,99.715,0.9943,0.49796,0.5
29.67,51.413,50,99.717,0.99434,0.49797,0.5
29.68,51.413,50,99.718,0.99437,0.49799,0.5
29.69,51.413,50,99.72,0.99441,0.49801,0.5
29.7,56.511,50,99.722,0.99444,0.49803,0.5
29.71,56.511,50,99.728,0.99458,0.4981,0.5
29.72,56.511,50,99.735,0.99471,0.49817,0.5
29.73,56.511,50,99.742,0.99485,0.49824,0.5
29.74,56.511,50,99.749,0.99498,0.49831,0.5
29.75,56.511,50,99.756,0.99512,0.49838,0.5
29.76,56.511,50,99.762,0.99525,0.49845,0.5
29.77,56.511,50,99.769,0.99539,0.49851,0.5
29.78,56.511,50,99.776,0.99552,0.49858,0.5
29.79,56.511,50,99.783,0.99566,0.49865,0.5
29.8,55.133,50,99.789,0.99579,0.49872,0.5
29.81,55.133,50,99.795,0.9959,0.49877,0.5
29.82,55.133,50,99.8,0.99601,0.49883,0.5
29.83,55.133,50,99.805,0.99611,0.49888,0.5
29.84,55.133,50,99.811,0.99622,0.49894,0.5
29.85,55.133,50,99.816,0.99633,0.49899,0.5
29.86,55.133,50,99.821,0.99643,0.49904,0.5
29.87,55.133,50,99.827,0.99654,0.4991,0.5
29.88,55.133,50,99.832,0.99664,0.49915,0.5
29.89,55.133,50,99.837,0.99675,0.4992,0.5
29.9,46.94,50,99.843,0.99686,0.49926,0.5
29.91,46.94,50,99.84,0.9968,0.49923,0.5
29.92,46.94,50,99.837,0.99674,0.4992,0.5
29.93,46.94,50,99.834,0.99668,0.49917,0.5
29.94,46.94,50,99.831,0.99662,0.49914,0.5
29.95,46.94,50,99.828,0.99657,0.49911,0.5
29.96,46.94,50,99.825,0.99651,0.49908,0.5
29.97,46.94,50,99.822,0.99645,0.49905,0.5
29.98,46.94,50,99.819,0.99639,0.49902,0.5
29.99,46.94,50,99.817,0.99634,0.49899,0.5
30,47.923,50,99.814,0.99628,0.49897,0.5
30.01,47.923,50,99.812,0.99624,0.49895,0.5
30.02,47.923,50,99.81,0.9962,0.49893,0.5
30.03,47.923,50,99.808,0.99616,0.49891,0.5
30.04,47.923,50,99.806,0.99613,0.49889,0.5
30.05,47.923,50,99.804,0.99609,0.49887,0.5
30.06,47.923,50,99.802,0.99605,0.49885,0.5
30.07,47.923,50,99.8,0.99601,0.49884,0.5
